departure date,arrival date,train type,price,train class,fare
2019-05-30 16:45:00,2019-05-30 18:50:00,ALVIA,46.15,Preferente,Promo
2019-05-30 16:55:00,2019-05-30 21:58:00,AVE-LD,56.1,Turista con enlace,Flexible
2019-05-30 17:40:00,2019-05-30 19:20:00,AVE,57.75,Turista,Promo
2019-05-30 17:48:00,2019-05-30 21:58:00,INTERCITY,17.15,Turista,Promo
2019-05-30 18:40:00,2019-05-30 20:20:00,AVE,57.75,Turista,Promo
2019-05-30 19:40:00,2019-05-30 21:29:00,AVE,51.15,Turista,Promo
2019-05-30 20:40:00,2019-05-30 22:24:00,AVE,57.75,Turista,Promo
2019-05-30 21:10:00,2019-05-30 23:03:00,AVE,39.45,Turista,Promo
2019-05-29 06:08:00,2019-05-29 12:55:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-29 06:45:00,2019-05-29 08:38:00,AVE,33.65,Turista,Promo
2019-05-29 07:40:00,2019-05-29 09:20:00,AVE,57.75,Turista,Promo
2019-05-29 09:10:00,2019-05-29 10:58:00,AVE,51.15,Turista,Promo
2019-05-29 09:40:00,2019-05-29 11:24:00,AVE,39.45,Turista,Promo
2019-05-29 10:40:00,2019-05-29 12:20:00,AVE,27.8,Turista,Promo
2019-05-29 11:10:00,2019-05-29 13:25:00,INTERCITY,29.9,Turista,Promo
2019-05-29 11:55:00,2019-05-29 13:35:00,AVE,21.95,Turista,Promo
2019-05-29 12:21:00,2019-05-29 19:04:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-29 12:40:00,2019-05-29 14:20:00,AVE,27.8,Turista,Promo
2019-05-29 14:10:00,2019-05-29 16:03:00,AVE,21.95,Turista,Promo
2019-05-29 15:10:00,2019-05-29 16:52:00,AVE,27.8,Turista,Promo
2019-05-29 15:30:00,2019-05-29 22:31:00,AVE-MD,,Turista,Promo
2019-05-29 15:40:00,2019-05-29 17:22:00,AVE,45.3,Turista,Promo
2019-05-29 16:05:00,2019-05-29 22:47:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-29 16:45:00,2019-05-29 18:50:00,ALVIA,46.15,Preferente,Promo
2019-05-29 16:55:00,2019-05-29 21:58:00,AVE-LD,28.05,Turista con enlace,Promo
2019-05-29 17:40:00,2019-05-29 19:20:00,AVE,45.3,Turista,Promo
2019-05-29 17:48:00,2019-05-29 21:58:00,INTERCITY,17.15,Turista,Promo
2019-05-29 18:40:00,2019-05-29 20:20:00,AVE,45.3,Turista,Promo
2019-05-29 19:40:00,2019-05-29 21:29:00,AVE,39.45,Turista,Promo
2019-05-29 20:40:00,2019-05-29 22:24:00,AVE,33.65,Turista,Promo
2019-05-29 21:10:00,2019-05-29 23:03:00,AVE,27.8,Turista,Promo
2019-04-23 06:08:00,2019-04-23 12:55:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-23 06:45:00,2019-04-23 08:38:00,AVE,57.75,Turista,Promo
2019-04-23 07:40:00,2019-04-23 09:20:00,AVE,73.1,Turista,Flexible
2019-04-23 09:10:00,2019-04-23 10:58:00,AVE,51.15,Turista,Promo
2019-04-23 09:40:00,2019-04-23 11:24:00,AVE,39.45,Turista,Promo
2019-04-23 10:40:00,2019-04-23 12:20:00,AVE,66.55,Preferente,Promo
2019-04-23 11:10:00,2019-04-23 13:25:00,INTERCITY,55.4,Turista,Flexible
2019-04-23 11:55:00,2019-04-23 13:35:00,AVE,45.3,Turista,Promo
2019-04-23 12:21:00,2019-04-23 19:04:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-23 12:40:00,2019-04-23 14:20:00,AVE,33.65,Turista,Promo
2019-04-23 14:10:00,2019-04-23 16:03:00,AVE,51.15,Turista,Promo
2019-04-23 15:10:00,2019-04-23 16:52:00,AVE,39.45,Turista,Promo
2019-04-23 15:30:00,2019-04-23 22:31:00,AVE-MD,,Turista,Promo
2019-04-23 15:40:00,2019-04-23 17:22:00,AVE,33.65,Turista,Promo
2019-04-23 16:05:00,2019-04-23 22:47:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-23 16:45:00,2019-04-23 18:50:00,ALVIA,46.15,Preferente,Promo
2019-04-23 16:55:00,2019-04-23 21:58:00,AVE-LD,56.1,Turista con enlace,Flexible
2019-04-23 17:40:00,2019-04-23 19:20:00,AVE,57.75,Turista,Promo
2019-04-23 17:48:00,2019-04-23 21:58:00,INTERCITY,30.05,Turista,Promo
2019-04-23 18:40:00,2019-04-23 20:20:00,AVE,51.15,Turista,Promo
