departure date,arrival date,train type,price,train class,fare
2019-06-17 06:38:00,2019-06-17 14:20:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-17 09:50:00,2019-06-17 17:28:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-17 14:50:00,2019-06-17 22:30:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-16 06:38:00,2019-06-16 13:37:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-16 09:50:00,2019-06-16 16:58:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-16 14:50:00,2019-06-16 22:17:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-15 06:38:00,2019-06-15 13:37:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-15 14:50:00,2019-06-15 22:17:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-14 06:38:00,2019-06-14 14:20:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-14 09:50:00,2019-06-14 16:58:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-14 14:50:00,2019-06-14 22:04:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-13 06:38:00,2019-06-13 14:20:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-13 09:50:00,2019-06-13 17:28:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-13 14:50:00,2019-06-13 22:30:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-12 06:38:00,2019-06-12 14:20:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-12 09:50:00,2019-06-12 17:28:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-12 14:50:00,2019-06-12 22:30:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-11 06:38:00,2019-06-11 14:20:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-11 09:50:00,2019-06-11 17:28:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-11 14:50:00,2019-06-11 22:30:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-10 06:38:00,2019-06-10 14:20:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-10 09:50:00,2019-06-10 17:28:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-10 14:50:00,2019-06-10 22:30:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-09 06:38:00,2019-06-09 13:37:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-09 09:50:00,2019-06-09 16:58:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-09 14:50:00,2019-06-09 22:17:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-08 06:38:00,2019-06-08 13:37:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-08 14:50:00,2019-06-08 22:17:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-07 06:38:00,2019-06-07 14:20:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-07 09:50:00,2019-06-07 16:58:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-07 14:50:00,2019-06-07 22:04:00,REGIONAL,28.35,Turista,Adulto ida
2019-06-06 06:38:00,2019-06-06 14:20:00,REGIONAL,28.35,Turista,Adulto ida
