departure date,arrival date,train type,price,train class,fare
2019-05-24 16:15:00,2019-05-24 18:54:00,AVE,60.3,Turista,Promo
2019-05-24 16:45:00,2019-05-24 19:17:00,AVE,60.3,Turista,Promo
2019-05-24 17:45:00,2019-05-24 20:17:00,AVE,69.4,Preferente,Promo
2019-05-24 18:45:00,2019-05-24 21:17:00,AVE,47.3,Turista,Promo
2019-05-24 19:15:00,2019-05-24 21:36:00,AVE,53.4,Turista,Promo
2019-05-24 19:19:00,2019-05-24 21:59:00,INTERCITY,62.2,Turista,Flexible
2019-05-24 19:45:00,2019-05-24 22:17:00,AVE,60.3,Turista,Promo
2019-05-24 20:15:00,2019-05-24 22:36:00,AVE,53.4,Turista,Promo
2019-05-24 20:36:00,2019-05-24 23:14:00,ALVIA,67.2,Turista,Flexible
2019-05-24 21:00:00,2019-05-24 23:52:00,AV City,49.15,Turista,Promo
2019-05-23 06:10:00,2019-05-23 08:58:00,AV City,43.55,Turista,Promo
2019-05-23 06:45:00,2019-05-23 09:15:00,AVE,76.3,Turista,Flexible
2019-05-23 07:15:00,2019-05-23 09:55:00,AVE,47.3,Turista,Promo
2019-05-23 07:40:00,2019-05-23 10:05:00,AVE,60.3,Turista,Promo
2019-05-23 08:45:00,2019-05-23 11:15:00,AVE,69.4,Preferente,Promo
2019-05-23 09:40:00,2019-05-23 12:23:00,AVE,47.3,Turista,Promo
2019-05-23 09:50:00,2019-05-23 12:36:00,ALVIA,,Turista,Promo
2019-05-23 10:45:00,2019-05-23 13:17:00,AVE,47.3,Turista,Promo
2019-05-23 11:45:00,2019-05-23 14:17:00,AVE,47.3,Turista,Promo
2019-05-23 12:18:00,2019-05-23 14:56:00,ALVIA,,Turista,Promo
2019-05-23 12:40:00,2019-05-23 15:23:00,AVE,47.3,Turista,Promo
2019-05-23 13:40:00,2019-05-23 16:10:00,AVE,47.3,Turista,Promo
2019-05-23 14:45:00,2019-05-23 17:15:00,AVE,53.4,Turista,Promo
2019-05-23 14:58:00,2019-05-23 17:50:00,ALVIA,47.05,Turista,Promo
2019-05-23 15:45:00,2019-05-23 18:15:00,AVE,69.4,Preferente,Promo
2019-05-23 16:15:00,2019-05-23 18:54:00,AVE,69.4,Preferente,Promo
2019-05-23 16:45:00,2019-05-23 19:17:00,AVE,76.3,Turista,Flexible
